예전에 다리가 좀 크게 다쳐서 오래 입원했던 적이 있어요.,1
지금은 괜찮아졌나요?,2
보험 이런 거는 잘 처리했나요?,2
지금은 많이 괜찮아졌는데 그때 사고 이후로 골반이 많이 틀어진 거 같아요.,1
아 몸 관리 잘하셔야 해요,2
고생해요,2
저도 이제 운동을 좀 하려고 하는데 운동하실 생각은 있으세요?,2
이번 시험 끝나면 다시 본격적으로 운동을 시작하려 합니다!,1
어떤 운동하실 계획이세요?,1
저는 그냥 어깨 운동을 좀 해야겠어요,2
무리한 거 말고 스트레칭 같은 걸 자주 해줘야겠어요,2
자세도 똑바로 하고,2
전자상거래에 대해서 어떻게 생각하세요?,1
엄청 편한 거 같아요,2
굳이 가지 않아도 집에서 구매할 수 있고 어떻게 생각하세요?,2
단점보다 장점이 더 많아 편리한 거 같아요.,1
요즘은 클릭 몇 번으로 원하는 걸 구매할 수도 있고 너무 편한 세상이네요.,1
혹시 쇼핑몰이나 자주 이용하는 사이트 있으세요?,2
저는 주로 쿠팡을 이용합니다.,1
로켓 배송이라는 시스템이 정말 많이 편리하더라고요.,1
자주 이용하는 플랫폼이 있으세요?,1
저는 자주는 아니고 다양하게 검색을 해서 제일 싼 곳으로 이용을 해요 크크,2
쿠팡에 장점이 있나요?,2
전자상거래에 대해서 어떻게 생각하세요?,1
심지어 오늘 저녁에 주문해도 내일 새벽에 도착해 있어요.,1
아 그 일을 제가 했었지요 키키,2
혹시 물건 살 때 가격 비교는 어떻게 하세요?,2
웬만한 건 그냥 구매하는데 금액대가 좀 높은 건 다나와에서 비교하고 구매하고 있습니다.,1
가격 비교하는 노하우 같은 게 있나요?,1
전자상거래에 대해서 어떻게 생각하세요?,1
혹시 쇼핑몰 창업에 대해 관심이 있나요?,2
쇼핑몰 쪽으로는 관심이 없어요.,1
그쪽으로 관심이 있으세요?,1
관심이 있는 건 아닌데 주위에 하는 사람이 있어서 봤는데 잘하는 분들은 잘하시더라고요.,2
잘하시는 분 보면 대단하다는 마음이 들어요.,1
제품 구매하실 때 구매 후기 같은 것도 보시나요?,1
네 구매 후기로 거의 물건을 결정하는 거 같아요,2
구매 후기나 상세 페이지 중 뭐가 더 신뢰가 가나요?,2
상세 페이지보다는 구매 후기가 좀 더 신뢰가 가는 거 같아요.,1
근데 요즘은 후기 조작도 많이 한다고 해서 쉽게 구매할 수가 없네요.,1
네 맞아요,2
저도 살 때 운에 맡기고 산 적이 많아요,2
전자상거래에 대해서 어떻게 생각하세요?,1
요즘 보시는 티비 프로그램이 있으세요?,1
요즘에 1호가 될 수 없어라는 프로그램을 즐겨 보고 있어요,2
이 프로에 대해 아시나요?,2
아니요, 처음 들어 봤습니다.,1
혹시 어떤 내용인가요?,1
개그맨들끼리 결혼한 부부가 나와서 사는 모습 보여주는 건데 재밌더라고요,2
혹시 보시는 프로그램 있으신가요?,2
저는 유일하게 보는 프로그램이 펜트하우스입니다.,1
막장이긴 한데 오히려 막장이라 더 재미있게 보는 거 같아요.,1
아 펜트하우스 저도 보고 싶긴 한데 그게 시리즈가 많이 나왔더라고요,2
몇까지 나왔나요?,2
지금 펜트하우스 3까지 나왔습니다.,1
저는 2부터 보기 시작하는데 매주 금요일만 기다려지네요.,1
좋아하는 배우 있으세요?,1
저는 요즘 좋아하는 배우가 있는데 이름을 모르겠어요...키키,2
요즘에는 그렇게 관심을 갖고 보지를 않아서 그런 거 같아요.,1
기억에 남는 드라마나 예능 프로그램이 있으세요?,1
저는 드라마는 갑자기 물어보니 기억이 안 나네요,2
예능 프로는 무한도전이 제일 기억에 남아요,2
좋아하는 연예인 있으세요?,2
저도 무한도전이 가장 기억에 남네요.,1
저는 유재석을 가장 좋아하고 존경합니다.,1
항상 바른 이미지로 한 번도 구설수에 오르지 않은 게 대단한 거 같아요.,1
네 맞아요,2
너무 대단해요,2
유재석 실제로 한 번 보고 싶어요,2
좋아하는 가수는 있으세요?,2
요즘은 딱히 없는 거 같아요.,1
좋아하는 가수가 있으세요?,1
저는 요즘 헤이즈랑 펀치 노래를 자주 듣고 있어요,2
목소리가 시원하고 좋더라고요,2
요즘 재미있는 예능 없을까요?,2
런닝맨을 그나마 재미있게 봤는데 이광수가 하차한 후부터 잘 안 챙겨 보게 되는 거 같아요.,1
아 이광수 하차했어요,2
요즘 보시는 티비 프로그램이 있으세요?,1
좋아하는 영화 장르가 어떻게 되세요?,1
저는 액션 느와르 좋아합니다.,2
좋아하는 영화 장르가 있나요?,2
오 저랑 같네요!,1
기억에 남는 영화 있으세요?,1
저는 범죄와의 전쟁을 좋아합니다,2
범죄와의 전쟁 보셨나요?,2
아 당연하죠!,1
정말 배우들부터 스토리 구성까지 너무 완벽했습니다.,1
추천해 주실만한 영화가 있나요?,1
혹시 그 박신양 나온 영화인데 좀 오래된 건데 아 제목이 기억이 또 안 나네요...,2
은행 털고 하는 건데 그것도 배우들도 좋고 좋아요,2
아 범죄의 재구성 보셨나요?,2
너무 옛날 영화 아닌가요...?,1
최근에는 영화 보신 적 없으신가요?,1
원래 코로나 터지기 전에는 영화 한 달에 한 편은 무조건 봤는데 요즘에는 영화를 안 본 거 같네요.,2
영화 최근에 보신 거 있나요?,2
최근에는 통신사 플랫폼에서 주로 보고 있어요!,1
최근에 분노의 질주랑 발신 제한 봤는데 발신 제한은 좀 별로였어요.,1
저는 분노의 질주 시리즈는 저랑은 안 맞더라고요,2
혹시 만화는 좋아하는 만화 있으세요?,2
만화는 네이버 웹툰을 주로 봅니다.,1
신의탑이라는 만화 아시나요?,1
들어는 봤는데 보지는 못 했어요,2
네이버 웹툰에서는 그 외모지상주의? 그거만 보는 거 같아요,2
원피스 같은 거는 안 보셨나요?,2
원피스는 예전에 보다가 안 보게 됐어요.,1
원피스 좋아하세요?,1
아 저는 좋아하기보다는 많이 유명해서 한 번씩 티비에서 하면 보게 되더라고요,2
원피스 캐릭터 중에 좋아하는 캐릭터가 있나요?,2
저는 에이스를 가장 좋아했었습니다!,1
어떤 캐릭터 좋아하세요?,1
저는 나미를 좋아합니다 키키,2
이쁘잖아요!,2
배달 많이 시켜 먹니?,1
일주일에 한 번씩은 시켜 먹는 듯 언니는?,2
오 나는 그 정도 근데 너무 많이 남아서 잘 안 시켜먹는다 요즘은 ㅠㅠ 키키,1
시켜 먹으면 어떤거 먹엎,1
그냥 일반적인 떡볶이 피자 이런 거 키키,2
나도 남는데 그냥 시키면 하루 종일 먹음 키키,2
키키 우와 떡볶이 맛있겠다 어디 떡볶이 좋아해?,1
나 엽떡 로제맛! 맵찔이한테 최고임 키키,2
언니는 주로 뭐 시켜먹어?,2
오 나도 엽떡 로제 한번 먹어봤어 키키 맛있더라,1
나는 디저트 종류 많이 시켜 먹는 듯 스콘이나 이런거,1
아 진짜? 나는 디저트는 안 시켜 먹어 본 것 같아 키키,2
배떡 알아?,2
배떡 알지! 혹시 안 먹어봤나...,1
키키 또또또! 아니 배떡 로제 짱 맛있다고 말하려고 물어본거거든 흥,2
난 또 니가 꼬북칩 처럼 안 먹어본줄 ㅠㅠ 키키,1
키키 꼬북칩 근데 언제 사오는데?,2
오늘 내가 본다 진짜 키키,1
냄시나서 같이 못 놀겟네,1
키키 그래도 꼬북칩 아이스크림 먹었잖아...부족해?,2
오...인정 키키 나도 먹어봐야겠다,1
또 먹으러 가자,1
알겠어 키키 파워 달달 충전하러가자,2
자취하고 싶은 생각 있어?,1
약간 반반 느낌이야,2
혼자 살면 안 무서워?,2
무섭지는 않고 편하긴 해 키키,1
근데 너무 쓸쓸하다 집이 고요 적막 그 자체,1
언니는 계속 서울에서 살 생각 있어?,2
너무 쓸쓸해 친구들이 다 부산에 있어서 키키 ㅜㅜ,1
바뀔 수도 있지만 아직까지는...,1
혼자 살면서 제일 큰 장점이 뭐야?,2
장점은 아무래도 혼자 살아서 눈치 볼일 없고 편하다는 점?,1
그렇다면 단점은?,2
단점은 아까도 말했지만 너무 쓸쓸해 ㅜ 밥 먹을 때도,1
아! 그리고 모든 일을 내가 알아서 해야 해 키키 빨래부터 모든...,1
언니 월세야 전세야?,2
나 월세지 키키,1
잠깐 살꺼라서 근데 너무 아깝다 나가는 돈이,1
맞아 월세면 진짜 아까울 것 같아 월세 한달에 얼마야?,2
나 50만원인데 원룸 작은... 키키,1
이 돈이면 부산 가서 훨씬 좋은 곳에서 살 수 있는데,1
진짜 빡세긴 하다 그리고 혼자 살면 하나하나 다 돈 나가는 거잖아,2
맞아 뭐 진짜 휴지 이런 거 하나부터 시작해서 키키,1
결혼 전까지 부모님 옆에 딱 붙어있어라,1
안 그래도 그럴 생각 키키,2
나중에 집 나올 때 언니한테 물어 봐야겠당,2
집에서 회사 오는데 얼마나 걸린다고 했지?,1
한 40분 정도 걸리나 초반에는 힘들었는데 지금은 아무렇지도 않은 듯 아무리 낑겨도,2
그치 ㅜㅜ,1
나도 처음보다 적응해 버렸어 지하철 타는 거지?,1
웅웅 마음 같아서는 차 타고 다니고 싶은데 그러면 오히려 더 일찍 나와야 돼서 더 힘들 것 같아 키키,2
언니는 출근 할만 해?,2
처음에 너무 적응 안 됐었는데 ㅜㅜ 키키,1
또 다니다 보니까 괜찮은 거 같기도 키키,1
버스도 타보고 싶은데 다들 출근길은 그냥 지하철 타라던데 맞나?,1
맞아 키키 진짜 지각할 수도 있어 정 타고 싶으면 퇴근길 버스 타봐 다시는 안 타고 싶어 할 수도 있어!,2
키키 아 그래?,1
나 회사 출근 못 할 수도 있는거야?,1
키키 적어도 여기서는 그렇지 않을까,2
언니 차 살 생각 있어?,2
완전 있지 키키,1
난 부산에서 거의 차 타고 다녀서 지금 더 힘들어,1
아 진짜로? 언제 샀어?,2
아 내 껀 아니고 키키,1
엄마랑 같이 쓰는데 거의 내가 썼지 키키,1
니는 차 사고 싶은가?,1
웅웅 차 있으면 좋을 것 같아 키키,2
연습이 더 필요하긴 하지 언니는 차 뭐 사고 싶어?,2
난 드림카는 딱히 없고 키키,1
그냥 suv 아무거나 키키,1
니는 차 뭐 사고 싶은 거 있어?,1
잘 모르겠어 키키,2
나한테 무슨 차가 어울릴 것 같아?,2
키키 같이 알아보자 고고,1
알겠어 나 차 살 때 같이 가,2
직장 생활 어때? 할만해?,1
웅웅 옆에 언니가 자꾸 이상한 말 하는 거 빼고는 좋은 것 같은데? 언니는?,2
헐 나랑 완전 비슷해 키키,1
나도 옆에 자리 동생 있는데 키키,1
조금 글타 키키 지금 다니는데가 첫 직장이야?,1
키키 웅웅 아르바이트 말고 직장은 처음이지?,2
옆에 동생이 어떤데? 하하,2
오 처음 직장 완전 설레던데 나는 키키 아닌가?,1
옆에 동생 노코멘트 할겡,1
키키 언니는 처음 직장 어디로 다녔어?,2
나는 호텔 전공 이여서 키키 호텔에 다녔었지 2년 정도?,1
진짜? 어땠어? 궁금해,2
장단점 있지 서비스 쪽이라 사람 상대하는게 힘들었고 근데 재미는 있고 키키 사무직은 사람 상대 하는 건 크게 없어서 좋은데 너무 단조롭고,1
호텔에서 일했을 때 최고 좋았던 점이 뭐였어?,2
스케줄 근무라서 다른 사람 일 할 때 우리가 쉬어서 놀러 어디를 가든 조용했어 키키,1
그건 진짜 좋았다,1
아 진짜 평일에 노는 게 제일 꿀이긴 해 싸고 사람도 없잖아 ㅠㅠ,2
힘든 건 뭐야?,2
힘든 건 스케줄 근무라서 애들이랑 시간 맞추기가 너무 힘들었어 키키,1
장점과 단점 사이랄까,1
키키 거기 텃세는 없었어?,2
완전 키키 할 말이 많네 만나자,1
오키 지금 바로 나와,2
너무 더운 날에 입대 하는 거 보다 차라리 겨울이 괜찮지 아닌강? 어떻게 생각해?,1
맞아 진짜 피부 약한 사람들은 바로 까매지고 얼굴 빨개지고 넘 힘들 것 같아 ㅠㅠ,2
서러워서 맨날 울듯,2
맞제 ㅠㅠ 근데 또 겨울에 입수하고 추워 죽겠는데 훈련 받는 거 생각하면 또.. 그냥 여름이 난 거 같기도 키키,1
만약에 군대 가면  생활 잘 버틸 수 있을 거 같나?,1
그래도 사람들 잘 맞으면 재밌을 것 같기도 한데,2
이제 훈련 때는 울 것 같은데 키키 언니는?,2
키키 나도 근데 막상가면 적응 해서 우리 둘 다 잘 할 지도 키키 맞제,1
언니랑 같이 지내면 꿀잼일것 같아 키키,2
내가 맨날 괴롭혀야지,2
니가 니가? 내가 괴롭히겠지 키키 감히 나를?,1
키키 근데 군대가서 총 쏘고 이런 거는 재밌어보여 그치,2
군대 체험 해보기 이런 거 있지 않나? 아닌가?,1
맞아 옛날에 있었던 것 같아 정신 차리고 오라고 키키 화생방도 뭔가 궁금하지 않아?,2
키키 니가 갔었어야 했는데...,1
그럼 니가 먼저 경험 해보고 알려줄래?,1
갈 거면 같이 가야지 뭔 소리야,2
키키 제발 먼저 가줘 제발 가주면 안대?,1
키키 아니 같이 가자고 우리는 함께야,2
그...그래 같이 가자 신청해라,1
언니 먼저 신청해!,2
자격증 공부 열심히 하고 있나!,1
아니...,2
이번주는 너무 하기 싫네 언니는?,2
오 이번주만? 나는 매일이 ㅠㅠ 근데 하면 할수록 점수가 안 나와,1
파일이 점점 더 어려워서? 아니면 그냥 집중이 안 돼서?,2
똑같은 파일을 해도 어떤 날은 되게 잘 나오고 어떤 날은 완전 바닥을 기어다녀 ㅠㅠ,1
도와주라,1
언니 어떻게 공부해?,2
구냥 듣고 치기 위주로?,1
보고 치기도 해?,2
나는 처음에 듣고 그거 90퍼 넘길 때까지 계속쳤어,2
진짜 죽어도 안 넘어가는 파일이 있어도? 끝까지?,1
아 진짜 절대 안되면 보고 치기하고 90넘겼어,2
보고 치기 하고 다시 치면 좀 잘 쳐지지 않아?,2
그럼 보고 치기는 인터넷에서 사설 보고 치는 거야?,1
아니 아니,2
그 낭독 파일 아예 듣고 치다가 90넘기면 그거 보고 한번 쭉 치고 배속 올렸어 키키,2
난 왜케 정체기지 키키,1
안 오르네 정말로,1
근데 나는 약간 다양하게 안치고 처음에 안쳐졌을 때 똑같은 파일을 계속 쳤던 것 같아 키키,2
언니는 어떻게 하는 편?,2
난 너무 안 나오면 스트레스 받아서 잠시 다른 파일로 숨 돌리고 다시 돌아와 키키,1
그럼 전에 했던 거 보다는 잘 나오더라고,1
쭉 쳐보고 배속으로도 쳐,2
